Low Propositional Density_mean,High Propositional Density_mean,Low Content Density_mean,High Content Density_mean,Low Formality_mean,High Formality_mean,Low Politeness_mean,High Politeness_mean,Negative Sentiment_mean,Neutral Sentiment_mean,Positive Sentiment_mean,Epistemic Uncertainty_mean,Doxastic Uncertainty_mean,Investigative Uncertainty_mean,Conditional Uncertainty_mean,No Uncertainty_mean,Low Propositional Density_grad,High Propositional Density_grad,Low Content Density_grad,High Content Density_grad,Low Formality_grad,High Formality_grad,Low Politeness_grad,High Politeness_grad,Negative Sentiment_grad,Neutral Sentiment_grad,Positive Sentiment_grad,Epistemic Uncertainty_grad,Doxastic Uncertainty_grad,Investigative Uncertainty_grad,Conditional Uncertainty_grad,No Uncertainty_grad
0.8,0.2,0.2,0.8,0.8,0.2,0.8,0.2,0.6,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.2,-0.2,0.1,-0.1,0.2,-0.2,0.2,-0.2,-0.0999999999999999,0.1,0.0,0.0,0.0,0.0,0.0,-4.053961296325413e-17
0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5000000000000001,-0.5,0.5000000000000001,-0.5,2.482534153247273e-16,2.482534153247273e-17,1.9860273225978183e-16,0.0,1.9860273225978183e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.9860273225978183e-16
0.4444444444444444,0.5555555555555556,0.0,1.0,0.2222222222222222,0.7777777777777778,0.6666666666666666,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.0,0.3333333333333333,0.0,0.2222222222222222,0.0,0.5555555555555556,0.0833333333333333,-0.0833333333333333,0.0,-3.1092463804238905e-17,-0.0333333333333333,0.0333333333333333,-0.0833333333333334,0.0833333333333333,7.773115951059726e-18,-6.218492760847781e-17,0.0,-0.05,0.0,-0.0166666666666666,0.0,0.0333333333333333
0.1666666666666666,0.8333333333333334,0.1666666666666666,0.8333333333333334,0.3333333333333333,0.6666666666666666,0.5,0.5,1.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.1666666666666666,0.6666666666666666,-0.0857142857142857,0.0857142857142856,-0.0857142857142857,0.0857142857142856,-0.1142857142857142,0.1142857142857143,-0.0857142857142856,0.0857142857142856,-5.988097684046442e-17,0.0,0.0,-0.1428571428571428,0.0,0.0,0.1428571428571428,0.0
0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.5000000000000001,-0.5,0.5000000000000001,-0.5,2.482534153247273e-17,2.482534153247273e-16,1.9860273225978183e-16,0.0,-0.5,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,1.9860273225978183e-16
0.0,1.0,0.0,1.0,0.5714285714285714,0.4285714285714285,0.1428571428571428,0.8571428571428571,0.2857142857142857,0.5714285714285714,0.1428571428571428,0.4285714285714285,0.0,0.0,0.4285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,0.0357142857142857,-0.0357142857142857,-0.1071428571428571,0.1071428571428571,-0.107142857142857,0.0357142857142856,0.0714285714285714,0.1071428571428571,0.0,0.0,0.0357142857142857,-0.0714285714285714
0.125,0.875,0.0,1.0,0.25,0.75,0.625,0.375,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,-0.0595238095238095,0.0595238095238095,0.0,3.753238851838056e-17,2.3457742823987842e-17,5.629858277757081e-17,-0.0595238095238094,0.0595238095238095,-0.119047619047619,0.119047619047619,0.0,0.0,0.0,0.0,0.0,3.753238851838056e-17
0.1016949152542373,0.8983050847457628,0.0406779661016949,0.9593220338983052,0.3864406779661017,0.6135593220338983,0.4949152542372881,0.5050847457627119,0.5932203389830508,0.3593220338983051,0.047457627118644,0.0949152542372881,0.0169491525423728,0.1050847457627118,0.1762711864406779,0.6677966101694915,0.0002449353538941,-0.0002449353538941,6.964764834014185e-05,-6.964764834013976e-05,-9.582394570288016e-05,9.582394570288152e-05,-0.0003823609150485,0.0003823609150485,-0.0008306300073854,0.0006057943103947,0.0002248356969906,0.0004641618443071,0.0001397627305617,0.0003501079772266,0.0002944833453308,-0.0006969439172828
0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.25,0.0,0.75,-2.670476259249787e-16,-5.934391687221751e-17,0.0,-1.18687833744435e-16,0.2,-0.2000000000000003,-2.670476259249787e-16,-5.934391687221751e-17,-0.2000000000000003,0.2,0.0,0.0,0.0,-0.1,0.0,0.0999999999999998
0.2,0.8,0.0,1.0,0.4,0.6,0.8,0.2,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.1,-0.1,0.0,-4.053961296325413e-17,1.0134903240813533e-17,-2.0269806481627066e-17,2.0269806481627066e-17,-1.5202354861220302e-17,-4.053961296325413e-17,0.0,0.0,0.0,0.0,-1.5202354861220302e-17,0.0,2.0269806481627066e-17
0.32,0.68,0.12,0.88,0.6,0.4,0.6,0.4,0.68,0.32,0.0,0.04,0.0,0.0,0.04,0.92,-0.0115384615384615,0.0115384615384615,-0.0076923076923076,0.0076923076923077,-0.0215384615384615,0.0215384615384615,-0.0115384615384615,0.0115384615384615,0.0023076923076923,-0.0023076923076923,0.0,-0.0053846153846153,0.0,0.0,0.0015384615384615,0.0038461538461538
0.375,0.625,0.0,1.0,0.375,0.625,0.625,0.375,0.375,0.625,0.0,0.25,0.0,0.0,0.5,0.375,0.0595238095238095,-0.0595238095238094,0.0,3.753238851838056e-17,-0.0357142857142856,0.0357142857142857,0.0357142857142857,-0.0357142857142856,0.0119047619047619,-0.0119047619047618,0.0,-0.1428571428571427,0.0,0.0,0.0238095238095238,0.0357142857142857
0.2857142857142857,0.7142857142857143,0.0,1.0,0.1428571428571428,0.8571428571428571,0.8571428571428571,0.1428571428571428,0.8571428571428571,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,1.0,-0.0357142857142857,0.0357142857142857,0.0,0.0,0.0357142857142857,-0.0357142857142857,-0.1071428571428571,0.1071428571428571,0.0714285714285714,-0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.8,0.1,0.9,0.4,0.6,0.4,0.6,0.4,0.5,0.1,0.2,0.1,0.1,0.2,0.5,0.0363636363636363,-0.0363636363636363,-0.0181818181818182,0.0181818181818181,-0.0727272727272727,0.0727272727272727,-0.0242424242424242,0.0242424242424242,3.288196813495084e-17,0.006060606060606,-0.006060606060606,-0.0242424242424242,0.0303030303030303,0.006060606060606,0.0121212121212121,-0.0666666666666667
0.0833333333333333,0.9166666666666666,0.0833333333333333,0.9166666666666666,0.5,0.5,0.5,0.5,0.4166666666666667,0.5833333333333334,0.0,0.0833333333333333,0.0,0.1666666666666666,0.1666666666666666,0.5833333333333334,0.0104895104895104,-0.0104895104895105,0.0104895104895104,-0.0104895104895105,0.0279720279720279,-0.0279720279720279,0.0349650349650349,-0.034965034965035,0.0384615384615384,-0.0384615384615385,0.0,-0.0244755244755244,0.0,-0.0069930069930069,0.0629370629370629,-0.0314685314685315
0.4444444444444444,0.5555555555555556,0.1111111111111111,0.8888888888888888,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.1111111111111111,0.8888888888888888,-0.0333333333333334,0.0333333333333333,0.05,-0.05,-0.1166666666666667,0.1166666666666667,0.0166666666666666,-0.0166666666666666,0.0499999999999999,-0.05,0.0,0.0,0.0,0.0,-0.05,0.0499999999999999
0.6153846153846154,0.3846153846153846,0.0769230769230769,0.9230769230769232,0.4615384615384615,0.5384615384615384,0.6153846153846154,0.3846153846153846,0.4615384615384615,0.5384615384615384,0.0,0.0,0.0,0.1538461538461538,0.1538461538461538,0.7692307692307693,0.0824175824175824,-0.0824175824175823,0.0274725274725274,-0.0274725274725274,0.0604395604395604,-0.0604395604395604,-0.0109890109890109,0.010989010989011,-0.0219780219780219,0.0219780219780219,0.0,0.0,0.0,-0.0054945054945054,-0.0384615384615384,0.0164835164835164
0.2,0.8,0.2,0.8,0.4,0.6,0.2,0.8,0.2,0.6,0.2,0.2,0.0,0.2,0.2,0.6,-0.1,0.1,-0.1,0.1,-0.1,0.1,-0.1,0.1,-0.2,-6.080941944488121e-17,0.2,-0.2,0.0,0.1,0.1,0.1
0.1428571428571428,0.8571428571428571,0.0476190476190476,0.9523809523809524,0.3333333333333333,0.6666666666666666,0.4761904761904761,0.5238095238095238,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.1428571428571428,0.0952380952380952,0.8095238095238095,0.0012987012987013,-0.0012987012987013,2.0723794706594066e-18,-8.289517882637626e-18,0.0051948051948052,-0.0051948051948051,-0.0324675324675324,0.0324675324675324,0.009090909090909,-0.009090909090909,0.0,0.0,0.0,0.0064935064935064,0.0025974025974026,-0.0038961038961039
0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.5000000000000001,-0.5,0.5000000000000001,-0.5,0.5000000000000001,-0.5,0.5000000000000001,-0.5,-0.5,0.5000000000000001,0.0,-0.5,0.0,0.0,0.0,0.5000000000000001
0.5,0.5,0.0,1.0,0.25,0.75,0.5,0.5,0.75,0.25,0.0,0.0,0.0,0.25,0.0,0.75,0.4000000000000001,-0.4000000000000003,0.0,-1.18687833744435e-16,-0.1,0.0999999999999998,-0.4000000000000003,0.4000000000000001,-0.1000000000000001,0.1,0.0,0.0,0.0,-0.1,0.0,0.0999999999999998
0.1818181818181818,0.8181818181818182,0.0454545454545454,0.9545454545454546,0.4090909090909091,0.5909090909090909,0.1818181818181818,0.8181818181818182,0.1818181818181818,0.5909090909090909,0.2272727272727272,0.2727272727272727,0.0,0.1363636363636363,0.0909090909090909,0.5454545454545454,0.0011293054771315,-0.0011293054771315,0.0005646527385657,-0.0005646527385657,-0.005081874647092,0.005081874647092,-0.0033879164313946,0.0033879164313947,-0.0124223602484472,-0.0141163184641445,0.0265386787125917,-0.0067758328627893,0.0,0.005081874647092,0.0079051383399209,-0.0079051383399209
0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.5,0.0,1.0,0.75,0.25,0.5,0.5,0.25,0.75,0.0,0.0,0.0,0.25,0.0,0.75,-0.2000000000000003,0.2,0.0,-1.18687833744435e-16,-0.3000000000000002,0.3000000000000001,-0.2000000000000003,0.2,-0.3000000000000003,0.3,0.0,0.0,0.0,-0.1,0.0,0.0999999999999998
0.5,0.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999998,-1.0,0.0,-1.1102230246251563e-16,0.0,-1.1102230246251563e-16,0.0,-1.1102230246251563e-16,-1.1102230246251563e-16,0.0,0.0,0.0,0.0,0.0,0.0,-1.1102230246251563e-16
0.75,0.25,0.0,1.0,0.75,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,-0.3000000000000003,0.0,-1.18687833744435e-16,0.3,-0.3000000000000003,-1.18687833744435e-16,0.0,-1.18687833744435e-16,0.0,0.0,0.0,0.0,0.0,0.0,-1.18687833744435e-16
0.5454545454545454,0.4545454545454545,0.3636363636363636,0.6363636363636364,0.6363636363636364,0.3636363636363636,0.8181818181818182,0.1818181818181818,0.3636363636363636,0.6363636363636364,0.0,0.0909090909090909,0.0,0.0909090909090909,0.0,0.8181818181818182,0.0636363636363636,-0.0636363636363635,0.0363636363636363,-0.0363636363636363,0.0272727272727272,-0.0272727272727272,0.0454545454545454,-0.0454545454545454,-0.0727272727272727,0.0727272727272727,0.0,-0.0454545454545454,0.0,-0.0363636363636363,0.0,0.0818181818181817
0.1428571428571428,0.8571428571428571,0.0,1.0,0.4285714285714285,0.5714285714285714,0.5714285714285714,0.4285714285714285,0.2857142857142857,0.7142857142857143,0.0,0.0,0.0,0.1428571428571428,0.2857142857142857,0.5714285714285714,0.1071428571428571,-0.1071428571428571,0.0,0.0,0.0357142857142857,-0.0357142857142857,0.0714285714285714,-0.0714285714285714,-0.107142857142857,0.1071428571428571,0.0,0.0,0.0,0.0357142857142857,0.0357142857142857,-0.0714285714285714
0.8333333333333334,0.1666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.0,0.1666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,1.0,0.1428571428571428,-0.1428571428571428,7.485122105058052e-18,-4.491073263034831e-17,0.1142857142857142,-0.1142857142857142,-5.988097684046442e-17,0.0,-0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,-5.988097684046442e-17
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.5000000000000001,-0.5,0.5000000000000001,-0.5,0.5000000000000001,-0.5,1.9860273225978183e-16,0.0,-0.5,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,1.9860273225978183e-16
0.375,0.625,0.0,1.0,0.125,0.875,0.875,0.125,0.75,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0833333333333333,-0.0833333333333332,0.0,3.753238851838056e-17,0.0595238095238095,-0.0595238095238094,0.0119047619047619,-0.0119047619047618,-0.0476190476190475,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,3.753238851838056e-17
0.2,0.8,0.2,0.8,0.4,0.6,0.4,0.6,0.4,0.6,0.0,0.2,0.0,0.4,0.2,0.4,0.1,-0.1,0.1,-0.1,0.3000000000000001,-0.3,0.1,-0.0999999999999999,-0.1,0.1,0.0,-0.1,0.0,3.0404709722440604e-17,-0.2,0.1
0.7142857142857143,0.2857142857142857,0.3571428571428571,0.6428571428571429,0.7857142857142857,0.2142857142857142,0.8571428571428571,0.1428571428571428,0.0714285714285714,0.9285714285714286,0.0,0.0,0.0,0.2142857142857142,0.0,0.7857142857142857,0.0439560439560439,-0.0439560439560439,0.0505494505494505,-0.0505494505494506,0.0373626373626373,-0.0373626373626373,0.0263736263736263,-0.0263736263736263,-0.0285714285714285,0.0285714285714285,0.0,0.0,0.0,-0.0549450549450549,0.0,0.0549450549450549
0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.1102230246251563e-16,0.0,-1.1102230246251563e-16,0.0,-1.1102230246251563e-16,-1.1102230246251563e-16,0.0,-1.1102230246251563e-16,0.0,0.0,0.0,0.0,0.0,0.0,-1.1102230246251563e-16
0.1875,0.8125,0.125,0.875,0.4375,0.5625,0.25,0.75,0.375,0.625,0.0,0.1875,0.0,0.4375,0.125,0.5625,-0.0279411764705882,0.0279411764705882,-0.0058823529411764,0.0058823529411764,-0.0397058823529411,0.0397058823529411,-0.038235294117647,0.038235294117647,-0.0147058823529411,0.0147058823529411,0.0,-0.0044117647058823,0.0,0.0220588235294117,0.0088235294117647,-0.0220588235294117
0.6666666666666666,0.3333333333333333,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5000000000000001,-0.5,0.0,1.9860273225978183e-16,1.9860273225978183e-16,0.0,1.9860273225978183e-16,0.0,1.9860273225978183e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.9860273225978183e-16
0.25,0.75,0.0,1.0,0.75,0.25,0.75,0.25,0.75,0.25,0.0,0.25,0.0,0.5,0.0,0.5,-0.1,0.0999999999999998,0.0,-1.18687833744435e-16,0.3,-0.3000000000000003,0.3,-0.3000000000000003,0.3,-0.3000000000000003,0.0,-0.3000000000000003,0.0,-2.670476259249787e-16,0.0,-5.934391687221751e-17
0.0,1.0,0.0,1.0,0.5,0.5,0.25,0.75,0.25,0.75,0.0,0.0,0.0,0.0,0.75,0.25,0.0,-1.18687833744435e-16,0.0,-1.18687833744435e-16,0.4000000000000001,-0.4000000000000003,0.1,-0.1000000000000001,0.3000000000000001,-0.3000000000000002,0.0,0.0,0.0,0.0,-0.3000000000000002,0.3000000000000001
0.0,1.0,0.0,1.0,0.3,0.7,0.2,0.8,0.1,0.9,0.0,0.0,0.1,0.1,0.1,0.7,0.0,-5.2611149015921334e-17,0.0,-5.2611149015921334e-17,0.006060606060606,-0.006060606060606,-0.0727272727272727,0.0727272727272727,-0.0545454545454545,0.0545454545454545,0.0,0.0,0.0424242424242424,0.006060606060606,-0.0424242424242424,-0.006060606060606
0.0,1.0,0.0,1.0,0.2,0.8,0.2,0.8,0.6,0.4,0.0,0.2,0.1,0.1,0.1,0.7,0.0,-5.2611149015921334e-17,0.0,-5.2611149015921334e-17,-0.0363636363636363,0.0363636363636363,-0.0242424242424242,0.0242424242424242,-0.0121212121212121,0.0121212121212121,0.0,0.0484848484848485,-0.0181818181818182,-0.006060606060606,-0.0181818181818182,-0.0303030303030303
0.0,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,1.9860273225978183e-16,0.0,1.9860273225978183e-16,0.5000000000000001,-0.5,0.5000000000000001,-0.5,1.9860273225978183e-16,0.0,0.0,-0.5,0.0,0.0,0.5000000000000001,0.0
0.3333333333333333,0.6666666666666666,0.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.482534153247273e-17,2.482534153247273e-16,0.0,1.9860273225978183e-16,2.482534153247273e-17,2.482534153247273e-16,1.9860273225978183e-16,0.0,1.9860273225978183e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.9860273225978183e-16
0.1875,0.8125,0.0625,0.9375,0.3125,0.6875,0.4375,0.5625,0.375,0.625,0.0,0.125,0.0625,0.125,0.0,0.6875,-0.0102941176470588,0.0102941176470588,0.013235294117647,-0.013235294117647,0.0544117647058823,-0.0544117647058823,-0.0044117647058823,0.0044117647058823,0.0117647058823529,-0.0117647058823529,0.0,0.0117647058823529,-0.013235294117647,-0.0117647058823529,0.0,0.013235294117647
0.0,1.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,1.9860273225978183e-16,0.0,1.9860273225978183e-16,1.9860273225978183e-16,0.0,-0.5,0.5000000000000001,-0.5,0.5000000000000001,0.0,0.5000000000000001,0.0,2.482534153247273e-17,0.0,-0.5
0.4285714285714285,0.5714285714285714,0.1428571428571428,0.8571428571428571,0.4285714285714285,0.5714285714285714,0.5714285714285714,0.4285714285714285,0.5714285714285714,0.4285714285714285,0.0,0.1428571428571428,0.0,0.2857142857142857,0.1428571428571428,0.5714285714285714,-1.1638299620940968e-17,3.491489886282291e-17,-0.0714285714285714,0.0714285714285714,0.0714285714285714,-0.0714285714285713,-0.0714285714285714,0.0714285714285714,-0.0714285714285714,0.0714285714285714,0.0,0.0714285714285714,0.0,0.0,0.0714285714285714,-0.0714285714285714
0.3333333333333333,0.6666666666666666,0.1666666666666666,0.8333333333333334,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.5,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.6666666666666666,7.485122105058052e-18,-4.491073263034831e-17,0.0857142857142857,-0.0857142857142857,7.485122105058052e-18,-4.491073263034831e-17,-0.1142857142857143,0.1142857142857142,-0.2,0.1999999999999999,0.0,0.0,0.0,0.1428571428571428,-0.0285714285714285,-0.1142857142857143
0.0,1.0,0.0,1.0,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.18687833744435e-16,0.0,-1.18687833744435e-16,-0.4000000000000003,0.4000000000000001,-1.18687833744435e-16,0.0,-1.18687833744435e-16,0.0,0.0,0.0,0.0,0.0,0.0,-1.18687833744435e-16
0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.5000000000000001,-0.5,0.5000000000000001,-0.5,2.482534153247273e-16,2.482534153247273e-17,1.9860273225978183e-16,0.0,-0.5,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,1.9860273225978183e-16
0.0909090909090909,0.9090909090909092,0.0,1.0,0.1818181818181818,0.8181818181818182,0.2727272727272727,0.7272727272727273,0.3636363636363636,0.4545454545454545,0.1818181818181818,0.1818181818181818,0.0,0.0,0.5454545454545454,0.2727272727272727,-0.0181818181818181,0.0181818181818182,0.0,2.263288185478387e-17,2.829110231847984e-18,1.1316440927391937e-17,-0.0636363636363635,0.0636363636363636,-0.0181818181818181,3.39493227821758e-17,0.0181818181818181,-0.0272727272727272,0.0,0.0,-0.0272727272727272,0.0545454545454545
0.3333333333333333,0.6666666666666666,0.1666666666666666,0.8333333333333334,0.5,0.5,0.6666666666666666,0.3333333333333333,0.1666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.1666666666666666,0.8333333333333334,-2.2455366315174158e-17,0.0,0.1428571428571428,-0.1428571428571428,-0.0285714285714286,0.0285714285714285,-4.491073263034831e-17,7.485122105058052e-18,0.0285714285714285,-0.0285714285714285,0.0,0.0,0.0,0.0,0.0857142857142857,-0.0857142857142857
0.0,1.0,0.0,1.0,0.0,1.0,0.4,0.6,0.6,0.2,0.2,0.0,0.0,0.0,0.2,0.8,0.0,-4.053961296325413e-17,0.0,-4.053961296325413e-17,0.0,-4.053961296325413e-17,-0.3,0.3000000000000001,-0.3,0.2,0.1,0.0,0.0,0.0,-1.5202354861220302e-17,2.0269806481627066e-17
