feature_politeness_==Please==_mean,feature_politeness_==Please_start==_mean,feature_politeness_==HASHEDGE==_mean,feature_politeness_==Indirect_(btw)==_mean,feature_politeness_==Hedges==_mean,feature_politeness_==Factuality==_mean,feature_politeness_==Deference==_mean,feature_politeness_==Gratitude==_mean,feature_politeness_==Apologizing==_mean,feature_politeness_==1st_person_pl.==_mean,feature_politeness_==1st_person==_mean,feature_politeness_==1st_person_start==_mean,feature_politeness_==2nd_person==_mean,feature_politeness_==2nd_person_start==_mean,feature_politeness_==Indirect_(greeting)==_mean,feature_politeness_==Direct_question==_mean,feature_politeness_==Direct_start==_mean,feature_politeness_==HASPOSITIVE==_mean,feature_politeness_==HASNEGATIVE==_mean,feature_politeness_==SUBJUNCTIVE==_mean,feature_politeness_==INDICATIVE==_mean,feature_politeness_==Please==_grad,feature_politeness_==Please_start==_grad,feature_politeness_==HASHEDGE==_grad,feature_politeness_==Indirect_(btw)==_grad,feature_politeness_==Hedges==_grad,feature_politeness_==Factuality==_grad,feature_politeness_==Deference==_grad,feature_politeness_==Gratitude==_grad,feature_politeness_==Apologizing==_grad,feature_politeness_==1st_person_pl.==_grad,feature_politeness_==1st_person==_grad,feature_politeness_==1st_person_start==_grad,feature_politeness_==2nd_person==_grad,feature_politeness_==2nd_person_start==_grad,feature_politeness_==Indirect_(greeting)==_grad,feature_politeness_==Direct_question==_grad,feature_politeness_==Direct_start==_grad,feature_politeness_==HASPOSITIVE==_grad,feature_politeness_==HASNEGATIVE==_grad,feature_politeness_==SUBJUNCTIVE==_grad,feature_politeness_==INDICATIVE==_grad
0.0,0.0,0.6111111111111112,0.0,0.2222222222222222,0.0,0.0,0.16666666666666666,0.0,0.2222222222222222,0.3888888888888889,0.3888888888888889,0.2777777777777778,0.1111111111111111,0.0,0.1111111111111111,0.0,0.7777777777777778,0.2777777777777778,0.0,0.0,0.0,0.0,-0.027863777089783274,0.0,0.014447884416924664,0.0,0.0,-0.0010319917440660463,0.0,-0.004127966976264185,0.009287925696594425,-0.044375644994840015,-0.005159958720330236,-0.010319917440660466,0.0,-0.014447884416924657,0.0,-0.01031991744066046,-0.04024767801857584,0.0,0.0
0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.07692307692307693,0.0,0.46153846153846156,0.15384615384615385,0.0,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.6923076923076923,0.0,0.0,-0.02747252747252748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010989010989010976,0.005494505494505503,0.0,0.060439560439560454,0.03846153846153847,0.0,0.01098901098901099,-0.021978021978021983,0.01648351648351649,-0.02197802197802195,0.0,0.0
0.05714285714285714,0.05714285714285714,0.8857142857142857,0.0,0.4,0.22857142857142856,0.0,0.0,0.02857142857142857,0.6285714285714286,0.3142857142857143,0.3142857142857143,0.22857142857142856,0.02857142857142857,0.0,0.0,0.2571428571428571,0.8285714285714286,0.8571428571428571,0.0,0.02857142857142857,-0.005322128851540612,-0.0022408963585434155,-0.0016806722689075592,0.0,0.013165266106442574,0.004481792717086833,0.0,0.0,-0.00392156862745098,0.004761904761904771,0.004761904761904763,0.008963585434173665,-0.008123249299719887,0.0016806722689075623,0.0,0.0,-0.0033613445378151245,0.004481792717086833,-0.010084033613445374,0.0,0.0019607843137254893
0.0,0.034482758620689655,0.4827586206896552,0.0,0.3448275862068966,0.2413793103448276,0.0,0.0,0.034482758620689655,0.1724137931034483,0.4482758620689655,0.27586206896551724,0.41379310344827586,0.06896551724137931,0.0,0.0,0.2413793103448276,0.6551724137931034,0.5862068965517241,0.0,0.0,0.0,-0.00541871921182266,-0.015270935960591132,0.0,-0.006403940886699505,0.004433497536945812,0.0,0.0,-0.004926108374384236,0.006896551724137932,0.01231527093596059,-0.01773399014778327,-0.0059113300492610816,-0.009359605911330051,0.0,0.0,0.0014778325123152682,-0.012807881773399008,-0.014778325123152698,0.0,0.0
0.0,0.09090909090909091,0.5454545454545454,0.0,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.2727272727272727,0.5454545454545454,0.09090909090909091,0.0,0.0,0.18181818181818182,0.0,0.9090909090909091,0.5454545454545454,0.0,0.0,0.0,0.03636363636363635,0.009090909090909092,0.0,0.04545454545454547,0.02727272727272727,0.009090909090909094,0.009090909090909094,0.0,-0.02727272727272726,0.08181818181818179,0.009090909090909092,0.03636363636363635,0.0,0.0,-0.05454545454545456,0.0,-0.04545454545454537,0.018181818181818188,0.0,0.0
0.125,0.0,0.4375,0.0,0.1875,0.1875,0.0,0.0,0.125,0.125,0.5,0.5,0.5,0.0625,0.0,0.0625,0.375,0.6875,0.9375,0.0,0.0,0.023529411764705882,0.0,0.010294117647058823,0.0,0.010294117647058823,-0.010294117647058825,0.0,0.0,0.023529411764705882,0.02058823529411765,-0.038235294117647034,0.026470588235294135,0.0029411764705882574,-0.004411764705882353,0.0,0.001470588235294116,-0.014705882352941175,-0.030882352941176472,-0.022058823529411756,0.0,0.0
0.029411764705882353,0.0,0.5882352941176471,0.029411764705882353,0.29411764705882354,0.08823529411764706,0.0,0.058823529411764705,0.029411764705882353,0.38235294117647056,0.5294117647058824,0.23529411764705882,0.2647058823529412,0.058823529411764705,0.0,0.08823529411764706,0.2647058823529412,0.8235294117647058,0.5,0.0,0.0,0.0016806722689075625,0.0,-0.013750954927425528,-0.002291825821237585,-0.007639419404125285,-0.002902979373567606,0.0,-0.0012223071046600451,0.0013750954927425512,0.0032085561497326226,-0.013445378151260507,-0.003972498090145147,-0.0016806722689075577,0.00611153552330023,0.0,0.0038197097020626447,-0.0016806722689075631,-0.005805958747135206,-0.012375859434682958,0.0,0.0
0.0,0.0,0.6,0.0,0.2,0.4,0.0,0.3,0.0,0.1,0.6,0.3,0.5,0.1,0.1,0.0,0.2,0.7,0.4,0.0,0.0,0.0,0.0,0.012121212121212156,0.0,0.07272727272727272,-0.012121212121212088,0.0,-0.042424242424242364,0.0,-0.04242424242424239,-0.024242424242424232,0.006060606060606084,-0.018181818181818143,-0.01818181818181817,-0.03030303030303028,0.0,0.02424242424242425,0.006060606060606155,-0.012121212121212088,0.0,0.0
0.09090909090909091,0.45454545454545453,0.45454545454545453,0.0,0.3181818181818182,0.13636363636363635,0.0,0.045454545454545456,0.0,0.2727272727272727,0.5,0.22727272727272727,0.6363636363636364,0.22727272727272727,0.0,0.0,0.13636363636363635,0.7272727272727273,0.7272727272727273,0.0,0.045454545454545456,0.006775832862789381,-0.0045172219085262665,0.014680971202710334,0.0,0.02089215132693394,0.011857707509881424,0.0,0.007340485601355161,0.0,-0.016939582156973464,0.0073404856013551635,-0.003952569169960474,0.005646527385657822,0.010728402032749858,0.0,0.0,0.0028232636928289096,-0.0011293054771315705,0.023715415019762834,0.0,0.010728402032749858
0.08571428571428572,0.05714285714285714,0.5714285714285714,0.0,0.2571428571428571,0.17142857142857143,0.02857142857142857,0.05714285714285714,0.0,0.05714285714285714,0.37142857142857144,0.34285714285714286,0.6285714285714286,0.22857142857142856,0.0,0.08571428571428572,0.17142857142857143,0.7428571428571429,0.7714285714285715,0.0,0.0,-0.004761904761904761,-0.0011204481792717086,-0.005882352941176471,0.0,0.008123249299719887,0.00868347338935574,-0.001120448179271708,-0.005322128851540613,0.0,-0.006722689075630254,0.014285714285714282,0.0061624649859943975,0.009243697478991597,0.002240896358543416,0.0,-0.0008403361344537815,-0.012605042016806725,0.018207282913165267,0.008963585434173672,0.0,0.0
0.0,0.0,0.5,0.0,0.3125,0.0625,0.0,0.0,0.0,0.3125,0.25,0.5,0.1875,0.0,0.0,0.0,0.1875,0.625,0.8125,0.0,0.0,0.0,0.0,0.020588235294117643,0.0,0.03970588235294118,0.013235294117647057,0.0,0.0,0.0,0.027941176470588237,-0.011764705882352948,0.03529411764705883,0.0014705882352941118,0.0,0.0,0.0,0.010294117647058823,-0.005882352941176457,-0.0338235294117647,0.0,0.0
0.0,0.0,0.25,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.25,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,-0.01748251748251748,0.0,-0.006993006993006998,0.0,0.0,0.0,0.0,-0.010489510489510492,-0.010489510489510506,0.0034965034965034917,0.0,-0.0034965034965034956,0.0,0.0,0.0,-0.06993006993006992,-0.020979020979020963,0.0,0.0
0.08695652173913043,0.08695652173913043,0.43478260869565216,0.0,0.21739130434782608,0.08695652173913043,0.0,0.08695652173913043,0.043478260869565216,0.08695652173913043,0.391304347826087,0.2608695652173913,0.30434782608695654,0.13043478260869565,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.391304347826087,0.5652173913043478,0.0,0.0,0.008893280632411066,0.01284584980237154,-0.007905138339920953,0.0,-0.017786561264822136,0.012845849802371545,0.0,0.009881422924901186,-0.002964426877470356,-0.007905138339920948,-0.03557312252964428,0.004940711462450595,-0.003952569169960472,-0.003952569169960472,-0.004940711462450592,-0.0019762845849802383,0.00988142292490119,0.007905138339920953,-0.01581027667984189,0.0,0.0
0.0,0.0,0.6666666666666666,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.5,0.25,0.0,0.16666666666666666,0.08333333333333333,0.6666666666666666,0.9166666666666666,0.0,0.0,0.0,0.0,0.05594405594405593,0.0,0.0034965034965034917,0.010489510489510485,0.0,0.0,0.0,0.01748251748251748,0.010489510489510485,0.006993006993006995,0.048951048951048945,-0.01748251748251748,0.0,0.027972027972027958,0.01748251748251748,0.00699300699300698,-0.038461538461538464,0.0,0.0
0.10344827586206896,0.06896551724137931,0.6206896551724138,0.034482758620689655,0.3448275862068966,0.20689655172413793,0.0,0.13793103448275862,0.0,0.10344827586206896,0.6896551724137931,0.4827586206896552,0.4482758620689655,0.1724137931034483,0.0,0.0,0.27586206896551724,0.7241379310344828,0.8275862068965517,0.034482758620689655,0.034482758620689655,-0.009852216748768471,0.0009852216748768476,-0.015763546798029538,-0.0004926108374384245,-0.006896551724137925,-0.02266009852216749,0.0,0.014778325123152709,0.0,0.005418719211822661,0.00886699507389163,0.003448275862068959,-0.009359605911330041,-0.00985221674876847,0.0,0.0,-0.0083743842364532,0.011822660098522172,-0.0034482758620689585,-0.004926108374384236,-0.0009852216748768466
0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.36363636363636365,0.18181818181818182,0.0,0.09090909090909091,0.0,0.5454545454545454,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,-0.02727272727272726,0.0,0.0,0.0,-0.01818181818181817,0.05454545454545453,5.891683590763908e-18,2.3566734363055632e-17,-0.018181818181818174,0.0,-0.04545454545454544,0.0,-0.09090909090909086,-0.018181818181818174,-0.03636363636363635,0.0
0.05,0.05,0.55,0.0,0.35,0.1,0.05,0.1,0.1,0.3,0.5,0.5,0.4,0.1,0.0,0.15,0.1,0.75,0.55,0.0,0.0,-0.012781954887218045,0.003759398496240603,-0.023308270676691733,0.0,-0.014285714285714303,-0.015037593984962409,0.011278195488721806,0.013533834586466167,-0.015037593984962409,-0.028571428571428564,-0.040601503759398534,-0.02706766917293235,-0.04060150375939852,-0.0015037593984962416,0.0,-0.027819548872180452,-0.022556390977443615,-0.018796992481203027,-0.03684210526315792,0.0,0.0
0.0,0.0,0.7368421052631579,0.0,0.3684210526315789,0.05263157894736842,0.0,0.0,0.0,0.42105263157894735,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.0,0.0,0.15789473684210525,0.0,0.6842105263157895,0.631578947368421,0.05263157894736842,0.0,0.0,0.0,-0.014035087719298267,0.0,0.03508771929824562,-0.003508771929824562,0.0,0.0,0.0,-0.019298245614035092,0.0017543859649122742,0.015789473684210523,-0.014035087719298239,0.0,0.0,-0.01929824561403509,0.0,-0.028070175438596474,-0.0192982456140351,-0.003508771929824562,0.0
0.0,0.08823529411764706,0.35294117647058826,0.0,0.20588235294117646,0.08823529411764706,0.0,0.08823529411764706,0.0,0.35294117647058826,0.2647058823529412,0.29411764705882354,0.2647058823529412,0.058823529411764705,0.0,0.058823529411764705,0.11764705882352941,0.4411764705882353,0.5588235294117647,0.0,0.029411764705882353,0.0,0.0053475935828877,0.010389610389610384,0.0,-0.0007639419404125294,0.004430863254392666,0.0,0.008403361344537811,0.0,0.010389610389610384,0.00015278838808250317,0.0045836516424751774,0.009320091673032849,0.0042780748663101605,0.0,-0.00427807486631016,0.0079449961802903,0.010236822001527889,0.0013750954927425523,0.0,0.0029029793735676087
0.047619047619047616,0.047619047619047616,0.6190476190476191,0.0,0.047619047619047616,0.09523809523809523,0.0,0.0,0.0,0.047619047619047616,0.09523809523809523,0.2857142857142857,0.14285714285714285,0.09523809523809523,0.0,0.0,0.14285714285714285,0.5714285714285714,0.5238095238095238,0.0,0.0,0.007792207792207794,0.011688311688311684,0.03506493506493506,0.0,-0.0077922077922077905,0.01168831168831169,0.0,0.0,0.0,0.007792207792207794,-0.01558441558441559,-0.010389610389610384,0.009090909090909094,0.01168831168831169,0.0,0.0,0.01168831168831169,0.019480519480519497,0.007792207792207805,0.0,0.0
0.058823529411764705,0.0,0.4117647058823529,0.0,0.23529411764705882,0.058823529411764705,0.0,0.0,0.0,0.11764705882352941,0.35294117647058826,0.23529411764705882,0.4117647058823529,0.29411764705882354,0.0,0.17647058823529413,0.23529411764705882,0.47058823529411764,0.35294117647058826,0.0,0.058823529411764705,0.007352941176470588,0.0,-0.014705882352941155,0.0,-0.007352941176470582,-0.009803921568627447,0.0,0.0,0.0,0.03186274509803921,0.004901960784313727,-0.031862745098039214,-0.01960784313725487,-0.034313725490196054,0.0,-0.01225490196078431,-0.012254901960784305,-0.03431372549019605,0.014705882352941178,0.0,0.007352941176470588
0.08333333333333333,0.08333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.08333333333333333,0.0,0.16666666666666666,0.0,0.08333333333333333,0.5,0.5,0.4166666666666667,0.16666666666666666,0.0,0.0,0.0,0.5833333333333334,0.75,0.0,0.08333333333333333,-0.010489510489510492,0.010489510489510485,-0.03496503496503497,0.0,-0.03496503496503497,0.010489510489510485,0.0,-0.020979020979020966,0.0,0.024475524475524483,-0.034965034965034975,-0.048951048951048945,0.07342657342657342,0.04195804195804195,0.0,0.0,0.0,-0.0314685314685315,0.01748251748251748,0.0,0.010489510489510485
0.0,0.0,0.75,0.0,0.4166666666666667,0.08333333333333333,0.0,0.08333333333333333,0.0,0.4166666666666667,0.5833333333333334,0.75,0.08333333333333333,0.0,0.0,0.08333333333333333,0.3333333333333333,0.6666666666666666,0.75,0.0,0.0,0.0,0.0,-0.02447552447552446,0.0,-0.02447552447552447,-0.010489510489510492,0.0,0.031468531468531465,0.0,0.00349650349650349,-0.017482517482517487,-0.003496503496503496,-0.0034965034965034956,0.0,0.0,0.010489510489510485,0.006993006993006965,0.00699300699300698,-0.02447552447552446,0.0,0.0
0.0,0.0,0.5,0.0,0.5,0.07142857142857142,0.0,0.07142857142857142,0.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.0,0.07142857142857142,0.42857142857142855,0.7857142857142857,0.7857142857142857,0.0,0.0,0.0,0.0,0.050549450549450564,0.0,0.050549450549450564,0.015384615384615385,0.0,-0.002197802197802198,0.0,-0.013186813186813189,0.026373626373626377,0.04835164835164836,0.008791208791208786,0.0,0.0,-0.00659340659340659,-0.004395604395604379,-0.0021978021978022143,-0.015384615384615396,0.0,0.0
0.08333333333333333,0.08333333333333333,0.5,0.0,0.25,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.25,0.5833333333333334,0.3333333333333333,0.8333333333333334,0.25,0.0,0.16666666666666666,0.08333333333333333,0.75,0.8333333333333334,0.0,0.08333333333333333,0.010489510489510485,0.010489510489510485,-0.02097902097902101,0.0,0.010489510489510476,0.0034965034965034917,0.0,0.031468531468531465,0.010489510489510485,-0.01748251748251748,0.031468531468531465,-0.02097902097902097,1.7308398896702536e-17,-0.0034965034965035078,0.0,0.013986013986013979,-0.024475524475524476,0.01748251748251748,1.7308398896702536e-17,0.0,-0.031468531468531465
0.05263157894736842,0.05263157894736842,0.5263157894736842,0.0,0.05263157894736842,0.10526315789473684,0.0,0.0,0.0,0.05263157894736842,0.3684210526315789,0.15789473684210525,0.47368421052631576,0.05263157894736842,0.0,0.05263157894736842,0.21052631578947367,0.7368421052631579,0.8421052631578947,0.0,0.0,-0.003508771929824562,-0.008771929824561406,0.005263157894736835,0.0,-0.007017543859649125,-0.015789473684210523,0.0,0.0,0.0,0.0017543859649122825,-0.007017543859649131,-0.02807017543859651,-0.015789473684210523,0.0035087719298245636,0.0,0.007017543859649125,-0.007017543859649128,0.01228070175438596,0.003508771929824544,0.0,0.0
0.1111111111111111,0.05555555555555555,0.6666666666666666,0.0,0.4444444444444444,0.05555555555555555,0.0,0.1111111111111111,0.05555555555555555,0.16666666666666666,0.6111111111111112,0.3888888888888889,0.2222222222222222,0.0,0.0,0.05555555555555555,0.0,0.6666666666666666,0.7777777777777778,0.0,0.0,0.010319917440660473,0.001031991744066048,0.039215686274509796,0.0,-0.008255933952528379,0.0030959752321981417,0.0,0.006191950464396284,0.0030959752321981417,0.017543859649122803,-0.015479876160990703,-0.0154798761609907,-0.020639834881320936,0.0,0.0,0.009287925696594429,0.0,0.02063983488132095,0.024767801857585123,0.0,0.0
0.041666666666666664,0.041666666666666664,0.25,0.0,0.20833333333333334,0.041666666666666664,0.0,0.0,0.0,0.16666666666666666,0.2916666666666667,0.25,0.3333333333333333,0.125,0.0,0.125,0.08333333333333333,0.625,0.7083333333333334,0.0,0.0,0.0030434782608695643,0.006521739130434784,-0.00695652173913044,0.0,-0.0030434782608695747,0.0004347826086956513,0.0,0.0,0.0,0.020000000000000004,0.008260869565217386,-0.009565217391304351,0.02,0.00826086956521739,0.0,-0.0004347826086956551,0.0060869565217391295,0.003913043478260861,0.016956521739130433,0.0,0.0
0.0,0.0,0.6428571428571429,0.0,0.35714285714285715,0.14285714285714285,0.0,0.0,0.0,0.35714285714285715,0.35714285714285715,0.42857142857142855,0.5,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.7857142857142857,0.7142857142857143,0.0,0.0,0.0,0.0,0.01538461538461539,0.0,0.03296703296703297,0.039560439560439566,0.0,0.0,0.0,-0.015384615384615373,0.04175824175824176,-0.013186813186813166,0.01978021978021979,0.057142857142857155,0.0,0.03516483516483517,0.03076923076923077,-0.006593406593406606,0.008791208791208803,0.0,0.0
0.0,0.1111111111111111,0.6666666666666666,0.0,0.4444444444444444,0.1111111111111111,0.0,0.0,0.0,0.3333333333333333,0.4444444444444444,0.6666666666666666,0.5555555555555556,0.2222222222222222,0.0,0.0,0.1111111111111111,0.7777777777777778,0.7777777777777778,0.0,0.0,0.0,-0.016666666666666646,0.016666666666666694,0.0,0.06666666666666668,1.445846464835485e-17,0.0,0.0,0.0,-0.033333333333333263,5.78338585934194e-17,0.05000000000000006,1.0954803797265911e-16,0.03333333333333335,0.0,0.0,-0.03333333333333329,1.0281911756289773e-16,1.0281911756289773e-16,0.0,0.0
0.07692307692307693,0.07692307692307693,0.6153846153846154,0.0,0.3076923076923077,0.38461538461538464,0.0,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.6153846153846154,0.46153846153846156,0.8461538461538461,0.23076923076923078,0.0,0.23076923076923078,0.3076923076923077,0.8461538461538461,0.7692307692307693,0.07692307692307693,0.15384615384615385,0.02747252747252747,-0.021978021978021976,-0.06593406593406588,0.0,-0.005494505494505479,-0.10989010989010986,0.0,-0.005494505494505503,0.005494505494505503,-0.016483516483516484,-0.054945054945054916,-0.04945054945054942,-0.03846153846153842,-0.06043956043956044,0.0,-0.03296703296703293,-0.005494505494505514,-0.027472527472527427,-0.0769230769230769,0.01098901098901099,0.01098901098901099
