n_words_mean,pron_me_mean,pron_we_mean,pron_you_mean,pron_3rd_mean,geo_mean,meta_mean,certain_mean,hedge_mean,n_introduced_mean,n_introduced_w_certain_mean,n_introduced_w_hedge_mean,n_words_grad,pron_me_grad,pron_we_grad,pron_you_grad,pron_3rd_grad,geo_grad,meta_grad,certain_grad,hedge_grad,n_introduced_grad,n_introduced_w_certain_grad,n_introduced_w_hedge_grad
54.875,2.125,0.125,0.0,0.0,0.5,0.0,0.25,1.625,0.0,0.0,0.0,-10.20238095238094,-0.03571428571428567,0.03571428571428569,0.0,0.0,0.023809523809523832,0.0,-0.047619047619047596,-0.20238095238095205,0.0,0.0,0.0
27.77777777777778,0.2222222222222222,0.0,0.0,0.0,0.6666666666666666,0.0,0.1111111111111111,0.6666666666666666,0.0,0.0,0.0,-6.1333333333333355,-0.033333333333333326,0.0,0.0,0.0,-0.2,0.0,-1.3602952914354521e-17,-0.3333333333333334,0.0,0.0,0.0
64.35451505016722,1.2040133779264215,0.24749163879598662,0.8361204013377926,0.5819397993311036,1.3879598662207357,0.03678929765886288,0.13712374581939799,1.2976588628762542,0.0,0.0,0.0,-0.026115238715180192,0.0010814572063477833,0.00032187829678346195,0.0004215393593858739,-0.00106215348701488,-0.002151691320060154,-5.65643868824493e-05,-0.0002473569616843615,0.0006751812529460629,0.0,0.0,0.0
17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,-3.5000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000000000009,0.0,0.0,0.0
21.166666666666668,0.16666666666666666,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,-7.000000000000001,-0.02857142857142856,0.0,0.0,-0.11428571428571423,-0.02857142857142856,0.0,-0.05714285714285712,-0.2285714285714285,0.0,0.0,0.0
42.074074074074076,0.9629629629629629,0.1111111111111111,0.9259259259259259,0.1111111111111111,0.5925925925925926,0.0,0.3333333333333333,1.037037037037037,0.0,0.0,0.0,0.8626373626373628,0.08363858363858367,0.00854700854700855,0.05189255189255192,0.011599511599511605,-0.011599511599511607,0.0,0.007936507936507946,0.031135531135531153,0.0,0.0,0.0
25.9,0.3,0.2,0.0,0.9,0.2,0.0,0.1,0.7,0.0,0.0,0.0,-6.078787878787877,-0.09090909090909088,-0.03636363636363635,0.0,-0.16363636363636366,0.06060606060606064,0.0,-0.05454545454545454,-0.16363636363636355,0.0,0.0,0.0
18.5,0.0,0.0,0.0,0.625,0.5,0.0,0.125,0.0,0.0,0.0,0.0,-2.7380952380952372,0.0,0.0,0.0,0.08333333333333333,0.04761904761904762,0.0,-0.08333333333333327,0.0,0.0,0.0,0.0
50.18181818181818,0.9090909090909091,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.8181818181818182,0.0,0.0,1.3636363636363635,0.0,0.0,0.0,-4.636363636363635,-0.09090909090909091,-0.027272727272727237,1.4145551159239919e-18,2.8291102318479838e-18,-0.1,0.0,0.0,-0.1454545454545455,0.0,0.0,0.0
50.30769230769231,0.5384615384615384,0.38461538461538464,0.3076923076923077,0.38461538461538464,0.46153846153846156,0.0,0.07692307692307693,0.9230769230769231,0.0,0.0,0.0,2.0879120879120916,0.08791208791208793,0.07692307692307694,0.04945054945054948,0.016483516483516505,0.005494505494505508,0.0,0.021978021978021987,-0.027472527472527417,0.0,0.0,0.0
11.090909090909092,0.18181818181818182,0.09090909090909091,0.0,0.18181818181818182,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.9454545454545452,0.07272727272727271,0.018181818181818184,0.0,0.05454545454545453,0.0,0.0,0.0,-0.027272727272727264,0.0,0.0,0.0
13.722222222222221,0.1111111111111111,0.0,0.05555555555555555,0.3333333333333333,0.05555555555555555,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,-1.5159958720330242,-0.020639834881320956,0.0,0.003095975232198142,-0.05572755417956657,-0.017543859649122806,0.0,0.012383900928792574,-0.004127966976264185,0.0,0.0,0.0
23.0,0.5,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,-0.5142857142857151,0.0857142857142857,0.0,-0.02857142857142856,0.17142857142857143,0.0,0.0,0.0,-0.19999999999999998,0.0,0.0,0.0
52.54545454545455,1.0454545454545454,0.13636363636363635,1.1363636363636365,0.5,0.3181818181818182,0.09090909090909091,0.22727272727272727,0.22727272727272727,0.0,0.0,0.0,1.1846414455110132,0.09090909090909091,-0.0005646527385657759,-0.014116318464144472,0.003952569169960501,-0.007340485601355149,0.010163749294184074,0.007340485601355174,0.01750423489553925,0.0,0.0,0.0
10.75,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,-10.500000000000014,-0.3000000000000003,0.0,0.0,0.0,-0.40000000000000036,0.0,0.0,-0.40000000000000036,0.0,0.0,0.0
25.2,0.2,0.0,0.0,0.8,0.2,0.0,0.0,0.8,0.0,0.0,0.0,-15.099999999999998,-0.1,0.0,0.0,-0.7,-0.1,0.0,0.0,-0.8,0.0,0.0,0.0
64.91304347826087,1.0869565217391304,0.17391304347826086,0.043478260869565216,1.2608695652173914,0.8695652173913043,0.043478260869565216,0.08695652173913043,1.6521739130434783,0.0,0.0,0.0,-0.6808300395256999,0.014822134387351768,0.016798418972332023,0.003952569169960477,0.00889328063241103,0.012845849802371457,0.0069169960474308335,-0.014822134387351811,0.02371541501976277,0.0,0.0,0.0
56.5,1.5,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,-113.0,-3.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-2.0,0.0,0.0,0.0
14.666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,-3.257142857142858,-0.17142857142857146,0.0,0.0,1.4970244210116104e-17,0.0,0.0,0.08571428571428572,-0.17142857142857146,0.0,0.0,0.0
20.666666666666668,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,-24.500000000000004,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0000000000000004,0.0,0.0,0.0
54.8,0.6,0.4,0.0,0.4,0.2,0.2,0.0,1.8,0.0,0.0,0.0,-47.90000000000001,-0.6000000000000002,-0.10000000000000003,0.0,-0.4,-0.2,-0.2,0.0,-1.5000000000000007,0.0,0.0,0.0
11.25,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,-0.9545454545454547,-0.017482517482517487,0.0,0.0,0.0,0.0,0.0,0.0,-0.09440559440559439,0.0,0.0,0.0
19.875,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.75,0.0,0.0,0.0,-2.083333333333331,-0.0357142857142857,0.0,0.0,0.0,0.03571428571428569,0.0,0.0,-0.023809523809523794,0.0,0.0,0.0
11.285714285714286,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,-5.5,0.0,0.0,0.0,0.0,-0.10714285714285712,0.0,0.0,0.0,0.0,0.0,0.0
19.75,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,-20.50000000000002,-0.3000000000000003,-0.3000000000000003,0.0,0.0,0.0,0.0,0.0,-0.3000000000000003,0.0,0.0,0.0
20.22222222222222,0.1111111111111111,0.0,0.0,0.5555555555555556,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.16666666666666613,-0.03333333333333334,0.0,0.0,0.25000000000000006,0.0,0.0,-0.03333333333333334,-0.08333333333333341,0.0,0.0,0.0
36.666666666666664,1.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,-16.685714285714283,-0.7428571428571427,0.0,0.0,-0.0571428571428571,-0.42857142857142855,0.0,-0.08571428571428573,-0.3142857142857142,0.0,0.0,0.0
7.733333333333333,0.13333333333333333,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,-1.003571428571429,-0.02142857142857142,-0.01071428571428571,0.0,0.0,-0.003571428571428572,0.0,0.0,0.0,0.0,0.0,0.0
16.666666666666668,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,-17.0,0.0,0.0,0.0,-0.5,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
51.705882352941174,0.5882352941176471,0.35294117647058826,0.23529411764705882,1.0,0.29411764705882354,0.23529411764705882,0.11764705882352941,1.1176470588235294,0.0,0.0,0.0,-1.651960784313728,-1.722247977548116e-17,-0.051470588235294164,0.019607843137254895,-0.0710784313725491,-0.02696078431372552,-0.02941176470588237,0.014705882352941181,-0.049019607843137344,0.0,0.0,0.0
6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,-3.0000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
35.6,0.6,0.0,0.0,0.2,0.2,0.0,0.0,0.8,0.0,0.0,0.0,-27.099999999999998,-0.6000000000000002,0.0,0.0,-0.2,-0.2,0.0,0.0,-0.5000000000000001,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,1.4,0.0,0.0,0.0,-8.500000000000004,0.0,0.0,0.0,-0.2,1.0134903240813532e-17,0.0,0.0,-0.8,0.0,0.0,0.0
36.63636363636363,1.0909090909090908,0.0,0.0,0.36363636363636365,0.09090909090909091,0.0,0.18181818181818182,0.5454545454545454,0.0,0.0,0.0,-1.1000000000000016,-0.018181818181818233,0.0,0.0,0.10909090909090906,-0.027272727272727264,0.0,0.018181818181818184,-0.04545454545454545,0.0,0.0,0.0
45.45454545454545,0.8181818181818182,0.2727272727272727,0.09090909090909091,2.090909090909091,0.18181818181818182,0.0,0.09090909090909091,0.7272727272727273,0.0,0.0,0.0,-2.3545454545454545,-0.05454545454545458,0.009090909090909078,-0.01818181818181818,-0.10909090909090917,0.027272727272727264,0.0,0.018181818181818184,-0.02727272727272727,0.0,0.0,0.0
28.25,1.0,0.0,0.0,0.0,0.25,0.0,0.0,1.25,0.0,0.0,0.0,-12.100000000000017,-1.2000000000000013,0.0,0.0,0.0,-0.3000000000000003,0.0,0.0,-0.3000000000000006,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7999999999999922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.705882352941178,0.7647058823529411,0.0,0.23529411764705882,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.7647058823529411,0.0,0.0,0.0,-1.654411764705885,0.002450980392156831,0.0,-8.61123988774058e-18,0.012254901960784315,-0.012254901960784322,0.0,0.002450980392156859,0.017156862745097996,0.0,0.0,0.0
19.5,0.25,0.5,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,-7.60000000000001,-0.10000000000000009,-0.40000000000000036,0.0,0.0,0.0,0.0,0.0,-0.5000000000000007,0.0,0.0,0.0
26.625,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,-2.4642857142857113,0.07142857142857138,0.011904761904761892,0.0,0.0,0.0,0.0,0.0,0.2023809523809523,0.0,0.0,0.0
30.285714285714285,0.0,0.14285714285714285,0.2857142857142857,1.0,0.14285714285714285,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,-7.714285714285712,0.0,0.0,0.14285714285714282,-0.35714285714285715,-0.10714285714285712,0.0,0.0,-0.14285714285714282,0.0,0.0,0.0
17.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,-0.800000000000001,0.0,0.0,0.0,0.0,-1.52023548612203e-17,0.0,0.0,0.1,0.0,0.0,0.0
12.25,0.5,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,-7.700000000000009,-5.93439168722175e-17,0.0,0.0,-0.10000000000000009,-0.10000000000000009,0.0,-0.3000000000000003,0.0,0.0,0.0,0.0
45.42857142857143,1.0714285714285714,0.0,0.0,0.0,0.21428571428571427,0.0,0.07142857142857142,0.9285714285714286,0.0,0.0,0.0,0.8571428571428562,0.019780219780219762,0.0,0.0,0.0,-0.006593406593406595,0.0,0.019780219780219786,0.03736263736263736,0.0,0.0,0.0
14.571428571428571,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,-0.5714285714285715,0.0357142857142857,0.0357142857142857,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,0.6666666666666666,0.0,0.0,0.5,0.5,0.16666666666666666,0.0,0.8333333333333334,0.0,0.0,0.0,0.2857142857142853,-0.057142857142857176,0.0,0.0,0.2,-0.2,-0.08571428571428573,0.0,0.028571428571428588,0.0,0.0,0.0
8.875,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.7500000000000003,0.03571428571428569,-0.0714285714285714,0.0,0.0,0.0,0.0,0.0,-0.05952380952380947,0.0,0.0,0.0
61.578947368421055,1.5263157894736843,0.47368421052631576,0.2631578947368421,0.21052631578947367,0.21052631578947367,0.0,0.05263157894736842,0.6842105263157895,0.0,0.0,0.0,-8.878947368421056,-0.14210526315789473,-0.10701754385964912,-0.052631578947368425,0.007017543859649122,-0.04561403508771931,0.0,-0.015789473684210527,-0.08771929824561403,0.0,0.0,0.0
28.285714285714285,0.2857142857142857,0.0,0.0,0.14285714285714285,0.8571428571428571,0.0,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,-6.607142857142855,-0.07142857142857141,0.0,0.0,0.0,-0.14285714285714282,0.0,-0.07142857142857144,-0.32142857142857145,0.0,0.0,0.0
10.428571428571429,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,-1.3571428571428579,0.0,0.0,0.0,-0.17857142857142852,0.0,0.0,0.07142857142857141,0.07142857142857141,0.0,0.0,0.0
37.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,-27.60000000000002,-0.3000000000000003,0.0,0.0,0.0,-0.8000000000000007,0.0,0.0,-0.6000000000000006,0.0,0.0,0.0
14.814814814814815,0.3333333333333333,0.0,0.18518518518518517,0.14814814814814814,0.1111111111111111,0.0,0.0,0.2962962962962963,0.0,0.0,0.0,-0.9059829059829063,-0.0341880341880342,0.0,-0.004273504273504275,-0.006105006105006109,-0.0048840048840048805,0.0,0.0,-0.0024420024420024338,0.0,0.0,0.0
29.833333333333332,1.1666666666666667,0.0,0.0,0.6666666666666666,0.5,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,-10.371428571428572,-0.14285714285714277,0.0,0.0,-0.34285714285714275,-0.2,0.0,0.0,-0.4571428571428571,0.0,0.0,0.0
20.8,0.3,0.0,0.0,0.3,0.2,0.1,0.0,0.4,0.0,0.0,0.0,-1.333333333333335,-0.06666666666666671,0.0,0.0,0.030303030303030307,0.01212121212121212,0.04242424242424244,0.0,-0.04848484848484851,0.0,0.0,0.0
33.54545454545455,1.0909090909090908,0.0,0.09090909090909091,0.18181818181818182,0.36363636363636365,0.0,0.18181818181818182,1.0,0.0,0.0,0.0,1.3909090909090898,0.0,0.0,-0.01818181818181818,0.05454545454545453,0.05454545454545452,0.0,-0.00909090909090908,0.17272727272727265,0.0,0.0,0.0
9.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,-0.9642857142857142,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0,0.0
14.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,-2.928571428571428,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,-0.10714285714285716,0.0,0.0,0.0
78.0,1.0,0.25,0.25,4.75,1.25,0.0,0.25,2.75,0.0,0.0,0.0,-50.40000000000004,-0.6000000000000005,-0.10000000000000009,-0.10000000000000009,-3.500000000000004,-0.9000000000000008,0.0,-0.3000000000000003,-1.9000000000000006,0.0,0.0,0.0
17.4,0.2,0.0,0.0,0.8,0.2,0.0,0.0,0.2,0.0,0.0,0.0,-0.8121212121212131,-0.096969696969697,0.0,0.0,0.20606060606060614,-0.02424242424242423,0.0,0.0,-0.08484848484848494,0.0,0.0,0.0
7.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-4.600000000000001,-0.2,0.0,0.0,0.0,-1.52023548612203e-17,0.0,0.0,0.0,0.0,0.0,0.0
25.666666666666668,0.8333333333333334,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,-6.514285714285713,-0.3142857142857142,0.0,0.0,0.028571428571428536,0.02857142857142861,0.0,0.0,-0.028571428571428574,0.0,0.0,0.0
15.833333333333334,0.0,0.0,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.25,0.0,0.0,0.0,-3.0349650349650337,0.0,0.0,-9.871086714116896e-18,-0.2517482517482517,0.0,0.0,0.0,-0.0874125874125874,0.0,0.0,0.0
4.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,-1.9000000000000021,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,-0.8000000000000083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2999999999999998,0.0,0.0,0.0
53.17391304347826,0.8695652173913043,0.4782608695652174,0.2608695652173913,0.13043478260869565,0.5217391304347826,0.0,0.21739130434782608,1.0,0.0,0.0,0.0,-1.6501976284584987,-0.06818181818181827,0.013833992094861672,0.00592885375494072,0.002964426877470358,-0.014822134387351775,0.0,-0.01679841897233202,-0.0612648221343874,0.0,0.0,0.0
53.92307692307692,0.6923076923076923,0.23076923076923078,0.0,0.7692307692307693,0.07692307692307693,0.07692307692307693,0.0,1.7692307692307692,0.0,0.0,0.0,-0.8791208791208762,0.027472527472527535,0.016483516483516505,0.0,0.010989010989011042,-0.02197802197802197,-0.005494505494505487,0.0,0.10989010989010999,0.0,0.0,0.0
25.666666666666668,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,-8.057142857142855,-0.08571428571428573,0.0,0.0,0.0,-0.08571428571428573,-0.0571428571428571,0.0,0.08571428571428572,0.0,0.0,0.0
11.5,0.1,0.2,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,-0.22424242424242402,0.018181818181818188,-0.012121212121212156,0.0,0.0,-0.012121212121212097,0.0,0.04242424242424244,0.0,0.0,0.0,0.0
13.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,-3.7000000000000037,0.0,0.0,0.0,0.0,-0.3000000000000003,0.0,0.0,-5.93439168722175e-17,0.0,0.0,0.0
73.0,1.0,0.0,0.0,0.0,2.6666666666666665,0.0,0.0,3.0,0.0,0.0,0.0,-107.5,-1.5,0.0,0.0,0.0,-4.0,0.0,0.0,-4.500000000000001,0.0,0.0,0.0
8.666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,-2.914285714285714,-0.08571428571428573,0.0,0.0,0.0,-0.1428571428571428,0.0,0.0,-0.05714285714285712,0.0,0.0,0.0
34.5,0.5,0.0,0.0,1.1666666666666667,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,-8.085714285714285,-0.08571428571428566,0.0,0.0,-0.3714285714285714,-0.17142857142857146,0.0,7.485122105058052e-18,-0.22857142857142845,0.0,0.0,0.0
22.75,0.5,0.0,0.0,0.25,0.25,0.0,0.0,1.25,0.0,0.0,0.0,-14.700000000000015,-0.40000000000000036,0.0,0.0,-0.10000000000000009,-0.3000000000000003,0.0,0.0,-0.9000000000000008,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,-4.628571428571427,0.0,0.0,0.0,-0.3142857142857143,-0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0
36.701298701298704,0.7532467532467533,0.09090909090909091,0.37662337662337664,0.33766233766233766,0.4025974025974026,0.0,0.03896103896103896,0.948051948051948,0.0,0.0,0.0,-0.23310899626689083,0.0007886849992113187,-0.000604658499395341,0.005599663494400338,-0.00015773699984226203,-0.007019296492980707,0.0,-0.0008149744991850257,0.0038119774961880245,0.0,0.0,0.0
22.833333333333332,0.16666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.371428571428571,0.08571428571428572,0.0,0.0,-0.17142857142857146,0.0,0.0,0.0,0.2,0.0,0.0,0.0
10.272727272727273,0.09090909090909091,0.0,0.0,0.09090909090909091,0.18181818181818182,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,-1.4272727272727268,-0.01818181818181818,0.0,0.0,-0.027272727272727264,-0.05454545454545453,0.0,0.0,0.009090909090909087,0.0,0.0,0.0
11.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-8.500000000000002,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
30.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.6666666666666667,0.0,1.0,0.0,0.0,0.0,-16.000000000000007,2.482534153247273e-17,0.0,0.0,0.0,-0.5,-0.9999999999999998,0.0,9.930136612989092e-17,0.0,0.0,0.0
28.444444444444443,0.2222222222222222,0.0,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,-4.533333333333336,-0.08333333333333334,0.0,-0.10000000000000007,-0.11666666666666671,-0.033333333333333354,0.0,0.0,-0.06666666666666671,0.0,0.0,0.0
27.7,0.7,0.2,0.2,0.8,0.2,0.0,0.2,0.4,0.0,0.0,0.0,-2.563636363636364,-0.006060606060606143,-0.012121212121212149,-0.03636363636363635,-0.0727272727272728,0.024242424242424246,0.0,-0.096969696969697,-0.09696969696969705,0.0,0.0,0.0
22.88888888888889,0.1111111111111111,0.0,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,-1.2500000000000013,-1.3602952914354521e-17,0.0,0.10000000000000002,-1.3602952914354521e-17,0.033333333333333305,0.0,0.0,-0.08333333333333333,0.0,0.0,0.0
16.22222222222222,0.0,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,-2.033333333333336,0.0,0.0,0.0,0.0,-0.016666666666666698,0.03333333333333334,-0.016666666666666677,-0.06666666666666668,0.0,0.0,0.0
